player_id,player_name,username,age,city,country,email,phone,game_title,genre,platform,device,game_mode,rank_tier,subscription_type,account_created_date,last_login_date,account_age_days,hours_per_week,total_hours_played,total_matches_played,total_wins,total_losses,win_rate_%,kd_ratio,avg_score_per_match,session_length_mins,achievements_unlocked,friends_count,total_spend_INR,num_in_app_purchases,purchase_type,payment_method,player_rating,toxicity_reports,guild_member,streams_content,churn_risk
PLR0035409,Pooj@ G@rci@,pooja_garcia999,N/A,Tokyo,Japan,pooja.garcia@hotmail,9374463863,Minecraft,Strategy,Xbox,Windows,Squad,Bronze,Elite,27.04.2021,08/01/22,461,52.2,3445.2,4621,331,4290,7.2,7.2,N/A,30,999999,74,3251.3,17,Season Pass,,-1.2,-23,YES,N,Medium
PLR0017903,marie reddy,marie_reddyxX,18,Brasilia,Brazil,N/A,96844-91601,Among Us,Battle Royale,PC ,WINDOWS,solo,Gold ,Elite,2015/04/25,05 August 2020,1929,45.2,6237.6,3451,1963,,56.9,6.3,2027.8,N/A,,437,5794.59,-78,N/A,Unknown,4.9,N/A,1,True,Medium
PLR0037968,Vikram Smith,vikram_smithxX,23,London,UK,vikram.smith@hotmail.com,9553628017,Dota 2,Sports,PlayStation,Mac,squad,Master,Pro,N/A,N/A,50,15.3,214.2,2177,991,999999,NULL,0.1,3001.6,24,15,24,N/A,61,,wallet,4.9,7,false,No,High
PLR0018735,Olivia Martin,OLIVIA_MARTIN,unknown,Sao Paulo,Brazil,olivia.martin@outlook.com,9909844025,Genshin Impact,Casual,mobile ,Mac,Solo,unknown,Elite,2018/08/16,N/A,1863,2.4,432.0,3819,937,2882,24.5,4.0,4389.9,101,135,421,6295.23,48,na,CREDIT CARD,3.9,28,0,No,Medium
PLR0001123,Karan Garcia,karan_garcia,25,Mumbai,India,karan.garcia@yahoo.com,9701179163,Valorant,None,Playstation,WINDOWS,,Bronze,pro,NULL,2019/06/01,220,49.0,8869.0 hrs,207,-68,N/A,,16.6,4316.6,252,0,393,5932.91,51,dlc,Wallet,4.3,3,No,Y,
PLR0000989,Aarav Jones,aarav_jones_bg,21,Manchester,UK,aarav.jones@gmail.com,9186191162,Dota 2,Casual,PC ,android,Duo ,Bronze,Free,04 February 2017,03.07.2020,1245,25.3,3946.8,4787,859,3928,17.9,4.8,3312.6,151,111,240,190.5,29,Season Pass,CREDIT CARD,1.7,2,1,1,medium
PLR0022542,Shivam Martin,shivam_martinxX,20,Lucknow,India,shivam.martin@yahoo.com,9262714559,FIFA 24,Horror,Xbox,Windows,Solo,Bronze,Elite,N/A,02/27/19,1748,99999,8627.5,,2090,239,89.7,7.9,4378.5,299,120,-268,7781.25.00,7,FULL GAME,Net Banking,4.8,26,NO,No,
PLR0022152,Ryan Johnson,ryan_johnsonxX,-14,London,UK,ryan.johnson@yahoo,9499424,None,FPS,pc,Windows,N/A,Master,Free ,2017/10/05,23 March 2023,1995,58.0,9222.0,794,7,787,-3.5,4.1,4709.4,278,98,403,9999999,80,In-App Purchase,N/A,3.2,19,NO,True,N/A
PLR0027401,T@nvir G@rci@,tanvir_garcia_noob,30,Marseille,FRANCE,N/A,9732958,Pokemon GO,MOBA,Playstation,WINDOWS,Duo,Silver,PREMIUM,2019/12/24,19-04-2020,117,-23.1,4019.4,1261,,-372,70.5,0.9,3377.7,85,41,110,6084.9,21,,Debit Card,3.5,6,false,false,low
PLR0049413,riya garcia,riya_garcia_gamer,,New York,USA,riya.garcia@hotmail.com,9561119631,PUBG PC,Fighting,PC ,WINDOWS,Team,Master,Free ,15-10-2015,22-10-2020,1834,34.4,99999,1803,621,NULL,34.4,4.1,2066.8,224,137,72,6026.98.00,0,Unknown,Wallet,2.7,15,No,False,medium
PLR0013275,Kunal Chopra,kunal_chopraxX,21,Dubai,UAE,kunal.chopra@outlook.com,N/A,Candy Crush,Simulation,PC,Mac,Squad,Diamond,-,06.04.2021,2022/09/26,538,26.0,4758.0,1552,-716,836,117.3,6.5,820.0,-51,,94,1401.1,32,Subscription,,2.1,999999,yes,YES,-
PLR0036571,Pierre Reddy,PIERRE_REDDY999,20,Delhi,India,pierre.reddy@hotmail.com,9667957754,Call of Duty Mobile,Simulation,pc,Mac,Squad,platinum,PREMIUM,2020-09-27T00:00:00Z,2023-10-28T00:00:00Z,1126,44.1,NULL,2799,2365,434,84.5,6.4,2997.3,999999,-99,296,14968.31,34,Full Game,upi,3.6,28,false,Yes,High
PLR0018257,Carlos Kumar,carlos_kumar_noob,32,Hyderabad,India,carlos.kumar@gmail.com,9319898986,Fortnite,Sports,PlayStation,Android,solo,Gold ,Pro,30 August 2019,12-12-2022,1200,40.4,1090.8,846,809,37,95.6,6.0,2710.1,31,53,265,3835.26,66,in-app purchase,Net Banking,4.2,5,True,NO,Low
PLR0047455,aarav gupta,aarav_gupta999,22,Tokyo,Japan,aarav.gupta@hotmail.com,97621-70055,Valorant,RPG,PC ,Windows,Duo ,Bronze,free,12/28/19,18 March 2023,1176,29.5,3658.0 hrs,2714,-1455,,53.6,4.5,4948.8,246,75,71,N/A,68,N/A,UPI,3.0,6,False,1,High
PLR0003030,Ishaan Malhotra,ishaan_malhotra_pro,17,Paris,N/A,ishaan.malhotrayahoo.com,9496903644,GTA V,Casual,mobile ,Mac,squad,Master,Elite,2018-02-27T00:00:00Z,October 2021,1333,36.8,N/A,3506,2811,695,80.2,NULL,324.4,224,96,261,$9337.34,25,FULL GAME,Credit Card,2.3,11,True,Y,low
PLR0039041,Dev Chopra,dev_chopra,20,Sao Paulo,Brazil,dev.chopra@@hotmail.com,9227938639,Apex Legends,MOBA,MOBILE,MacOS,,n/a,pro,September 2015,19 April 2020,1688,46.1,1106.4,1483,508,975,34.3,1.5,4657.8,999999,999999,414,1690.92,16,FULL GAME,wallet,5.0,4,1,Yes,N/A
PLR0018631,Nikhil Jones,nikhil_jones123,25,Marseille,France,nikhil.jones@gmail.com,90380-58474,Call of Duty Mobile,Simulation,PC,MacOS,Duo,Silver,PREMIUM,01/04/14,16-05-2019,1958,33.0,363.0,1693,1108,585,65.4,,NULL,166,-3,489,7051.93,40,Season Pass,Gift Card,1.6,5,N,1,N/A
PLR0029280,  Kavya Smith  ,kavya_smithxX,24,New York,USA,kavya.smith@@hotmail.com,9762173720,FIFA 24,Casual,Xbox,n/a,Duo,N/A,N/A,January 2018,25-12-2019,NULL,55.2,4526.4,N/A,511,1754,22.6,7.7,4703.9,,N/A,155,14764.46,49,N/A,Debit Card,N/A,3,Y,true,HIGH
PLR0034626,Julia Silva,julia_silva_yt,N/A,Houston,USA,julia.silva@hotmail.com,,Valorant,MOBA,Nintendo Switch,ios,Solo,Unranked,N/A,July 2018,06/20/20,720,40.6,6942.6,4763,1897,2866,39.8,0.8,4969.8,95,10,N/A,4905.82,18,DLC,Debit Card,2.2,11,No,YES,low
PLR0020104,ROHAN TANAKA,rohan_tanaka_bg,17,San Francisco,USA,rohan.tanaka@hotmail.com,XXXXXXXXXX,Call of Duty Mobile,FPS,PC ,android,solo,Diamond,Free,24-06-2020,2023-09-15T00:00:00Z,1178,21.5,1118.0,3545,297,3248,8.4,6.0,3361.7,183,64,22,N/A,,DLC,CREDIT CARD,1.6,9,No,True,High
PLR0014203,Zara Shah,zara_shah999,31,Hyderabad,N/A,zara.shah@gmail.com,9700839499,Minecraft,Sports,PlayStation,Android,Duo,Gold ,Free,06/20/18,05/20/23,1795,52.3,5753.0,2242,-522,1720,23.3,0.7,1578.2,58,10,497,6560.86,0,dlc,unknown,4.3,7,0,True,HIGH
PLR0001486,lucas joshi,  lucas_joshi_noob,27,Abu Dhabi,UAE,N/A,9619329,Minecraft,Casual,pc,WINDOWS,Unknown,platinum,None,2014-08-31T00:00:00Z,27 September 2019,1853,33.7,2898.2,-4482,3952,530,88.2,2.4,,214,104,457,3130.79.00,-12,Season Pass,Net Banking,unrated,2,No,NO,medium
PLR0008585,shruti tanaka,shruti_tanaka,28 yrs,New York,USA,shruti.tanaka@outlook.com,9038401908,Among Us,RPG,pc,Mac,Solo,Grandmaster,Free ,12/29/17,27 May 2020,880,51.5,NULL,35,29,-6,82.9,-16.8,5012.9,34,60,477,13684.93,24,Subscription,upi,5.0,5,No,NO,HIGH
PLR0046317,Karan Nair,NULL,17,Kolkata,India,karan.nair@outlook.com,9075869943,Apex Legends,MOBA,Nintendo Switch,Mac,squad,,Premium,,10.03.2019,945,42.4,2925.6,3000,786,2214,26.2,0.9,N/A,67,35,90,14004.8,29,Full Game,Wallet,2.4,9,YES,Yes,Low
PLR0020301,Pooja Brown,pooja_brown_yt,15,Lyon,France,pooja.brownyahoo.com,9946687609,FIFA 24,Horror,Xbox,android,Duo ,Platinum,pro,28-09-2013,NULL,-1980,51.9,3892.5,4864,999999,-3702,23.9,4.4,822.1,288,32,109,10451.71,22,none,N/A,4.2,18,1,True,Unknown
PLR0007590,Lucas Schmidt,lucas_schmidt123,20,Chennai,India,lucas.schmidt@gmail.com,9649203342,Candy Crush,Sports,PC ,IOS,Solo,SILVER,pro,08.11.2018,NULL,483,39.1,99999,2599,1108,1491,42.6,2.4,-12.7,35,16,93,4051.67,32,Full Game,wallet,4.8,9,false,True,HIGH
PLR0035987,Siddharth Singh,siddharth_singh_bg,34,Rio de Janeiro,Brazil,siddharth.singh@gmail.com,9817427590,Candy Crush,Unknown,unknown,iOS,SQUAD,Silver,free,2016-10-17T00:00:00Z,January 2021,1565,28.6,3031.6,1441,53,1388,3.7,27.2,911.9,-281,120,138,6773.96,70,Full Game,N/A,2.6,25,1,True,
PLR0008739,Miguel Gupta,  miguel_gupta_ff,27,Munich,Germany,miguel.gupta@gmail.com,9058418382,CS:GO,Casual,Playstation,android,squad,Master,Elite,21-04-2019,,1528,20.0,3920.0,999999,1660,77,95.6,0.3,982.8,,-52,462,6854.22.00,999999,in-app purchase,N/A,3.6,-11,Yes,yes,HIGH
PLR0009410,Tanvir Müller,tanvir_müller,30,Chenna,India,tanvir.müller@gmail.com,9695567586,Free Fire,RPG,mobile ,MacOS,squad,Grandmaster,Free ,09/22/17,N/A,999999,24.3 hrs,437.4,,750,1253,37.4,4.3,4494.5,145,,78,4395.33,46,In-App Purchase,wallet,3.1,8,1,No,HIGH
,Ava Verma,ava_verma_pro,30,New York,USA,NULL,9013613272,Valorant,Battle Royale,Xbox,IOS,Duo ,Bronze,N/A,06 March 2016,07/21/21,1963,59.8,8073.0,3780,3675,105,112.3,16.6,4383.8,NULL,30,426,N/A,27,,wallet,6.9,0,NO,N,Low
PLR0015449,Sofia Shah,sofia_shah_noob,N/A,Kyoto,Japan,sofia.shah@@yahoo.com,9878011366,Clash of Clans,Simulation,Xbox,MacOS,N/A,Unknown,free,27 November 2017,January 2022,1504,-18.6,2455.2,1359,969,N/A,71.3,4.0,4395.1,273,8,41,Rs.4192.91,26,Full Game,N/A,1.6,0,no,false,HIGH
PLR0014067,Lucas Reddy,lucas_reddy_bg,16,Chicago,USA,lucas.reddy@@yahoo.com,9024751,BGMI,n/a,mobile ,WINDOWS,-,Grandmaster,Unknown,2018-07-21T00:00:00Z,NULL,922,39.9,3152.1,701,16,685,2.3,6.6,1720.0,97,112,152,9592.32,70,FULL GAME,Wallet,4.8,NULL,No,true,Low
PLR0046127,KUNAL MEHTA,kunal_mehta_gamer,33,London,UK,N/A,9842143239,Apex Legends,RPG,Mobile,Console,SQUAD,platinum,na,July 2022,2023/04/13,262,27.1,785.9,4842,4060,782,83.8,4.7,4988.6,17,35,459,13563.0,58,Unknown,Debit Card,3.9,N/A,false,YES,medium
N/A,yuki johnson,yuki_johnson,21,Brasilia,Brazil,yuki.johnson@yahoo.com,9142171379,GTA V,Simulation,PC ,iOS,,Silver,na,2021/08/12,March 2022,212,55.9,4639.7,4612,N/A,3345,27.5,0.1,759.5,73,107,151,5102.18,15,DLC,N/A,,4,No,N,N/A
PLR0020114,Carlos Mehta,carlos_mehta_gamer,25,Abu Dhabi,UAE,carlos.mehta@hotmail.com,9841406107,Apex Legends,MOBA,MOBILE,ios,squad,Gold,Unknown,2020-07-24T00:00:00Z,23-10-2023,1186,38.4,3110.4,1229,20,1209,1.6,5.3,NULL,267,88,261,9241.16,11,Full Game,Net Banking,4.2,29,YES,Yes,medium
PLR0047640,Lauren Johnson,NULL,20,Lyon,France,lauren.johnson@gmail.com,9989266937,Among Us,Battle Royale,PlayStation,N/A,solo,N/A,premium,2017-09-06T00:00:00Z,2022/06/17,1745,NULL,528.7,2050,1109,NULL,NULL,1.9,374.2,156,9,169,10430.54,7,FULL GAME,Net Banking,1.6,20,Yes,No,HIGH
PLR0016061,tanya smith,tanya_smith999,22,LUCKNOW,India,tanya.smith@hotmail.com,9386124058,Pokemon GO,Casual,Mobile,Windows,Solo,Bronze,Pro,2017/05/05,08.01.2020,NULL,58.2,4132.2 hrs,2146,685,N/A,31.9,26.3,3153.0,176,-30,4,14320.25,70,Full Game,upi,4.7,23,false,0,Low
PLR0049718,Ethan Martin,ethan_martin_bg,30,Munich,Germany,ethan.martin@outlook.com,90891-91148,Clash of Clans,Fighting,PC ,unknown,solo,Gold,PREMIUM,10-12-2016,07/24/21,1687,22.3,1873.2,2105,361,1744,17.1,0.1,-16.4,N/A,-136,457,6990.25,51,N/A,Net Banking,1.5,4,0,True,
PLR0021624,Ryan Garcia,ryan_garcia_bg,35,Paris,FRANCE,ryan.garcia@outlook.com,9475183756,Call of Duty Mobile,Horror,PC ,Console,Duo ,Silver,N/A,N/A,NULL,1976,9.5,921.5,3287,-2609,678,79.4,,1306.4,184,79,363,6058.19,22,Subscription,CREDIT CARD,,22,false,true,High
PLR0016207,Sofia Gupta,sofia_gupta123,27,LUCKNOW,India,sofia.gupta@yahoo.com,9482167522,Fortnite,MOBA,pc,iOS,Solo,bronze,premium,21 March 2021,2021/09/13,-176,27.2,1822.4,2269,1103,1166,48.6,N/A,,114,N/A,53,14437.09,14,FULL GAME,Gift Card,6.7,13,true,yes,HIGH
PLR0017572,Ananya Dubois,ananya_dubois_bg,30,Munich,Germany,ananya.dubois@outlook.com,9435938884,Among Us,Battle Royale,Mobile,NA,Squad,Master,Elite,10/05/16,02/27/22,1971,51.3,5540.4,1897,N/A,435,77.1,5.0,3737.9,274,145,59,10300.11,63,DLC,Wallet,2.8,0,No,False,low
,Sakura Smith,sakura_smith_pro,N/A,Toronto,Canada,sakura.smith@hotmail.com,+91-9075831792,Clash of Clans,Battle Royale,PlayStation,ios,Team,,N/A,2015-05-16T00:00:00Z,06/11/19,1487,59.9,2276.2,104,65,39,62.5,5.0,3146.1,124,NULL,155,12923.91,47,,upi,3.0,23,Yes,False,medium
PLR0040975,Lucas Shah,lucas_shah_noob,-18,Pune,India,lucas.shah@yahoo.com,9558525843,Dota 2,Strategy,PC,WINDOWS,squad,-,PREMIUM,04.05.2020,04/15/22,711,21.3,2257.8,N/A,1444,2195,39.7,34.4,2110.0,N/A,27,229,6986.85,,Full Game,Credit Card,4.7,26,No,0,None
PLR0036715,Liam Gupta,liam_guptaxX,32,Brasilia,Brazil,liam.gupta@hotmail.com,9754102086,FIFA 24,Horror,MOBILE,IOS,na,N/A,Pro,04 June 2017,August 2022,1906,99999,3260.4,2570,1948,622,-5.1,3.1,2391.9,282,54,403,3699.92,59,In-App Purchase,,2.3,1,1,no,N/A
PLR0036134,carlos nair,carlos_nair123,27,chennai,N/A,carlos.nair@gmail,+91-9217377662,Valorant,FPS,MOBILE,android,Team,Grandmaster,Free ,August 2015,March 2019,999999,30.9,5407.5,3465,118,3347,3.4,7.8,5010.7,,-63,248,6408.85,999999,,CREDIT CARD,-1.5,21,Yes,no,N/A
PLR0003087,Nikhil Santos,nikhil_santos_yt,999,Pune,INDIA,,9123605,Fortnite,Fighting,Xbox,Mac,SQUAD,NA,premium,February 2019,11.10.2019,243,28.1,5367.1,2914,2319,595,79.6,2.0,2790.6,264,51,NULL,₹13732.11,3,in-app purchase,,2.3,4,false,True,HIGH
PLR0024810,Meera Smith,meera_smith_yt,32,Toronto,Canada,meera.smith@gmail.com,9375262331,GTA V,Simulation,PC ,Windows,squad,platinum,Free ,15-05-2019,April 2022,1070,2.5,130.0,1600,84,1516,5.2,0.9,1299.4,211,,491,342.88,55,DLC,Gift Card,3.2,13,no,Y,medium
PLR0020320,Rohan Smith,,32,Hyderabad,INDIA,rohan.smith@hotmail.com,9953410281,GTA V,Fighting,Xbox,Windows,Duo,Silver,Pro,2018/02/24,NULL,570,49.2,1279.2,4440,2553,1887,57.5,1.6,405.3,70,83,129,6417.49,74,DLC,wallet,-1.3,2,no,Y,none
PLR0029649,Ethan Kumar,,34,Hyderabad,India,ethan.kumar@outlook.com,9564433383,Pokemon GO,Battle Royale,mobile ,IOS,solo,Bronze,pro,02 September 2018,December 2020,827,56.0,1736.0,N/A,4321,580,88.2,3.6,4806.8,18,98,-106,13408.34,61,dlc,N/A,2.1,22,false,False,Low
PLR0017129,tanvir müller,tanvir_müller_pro,35,Vancouver,Canada,tanvir.müller@gmail.com,9673286686,Call of Duty Mobile,Horror,pc,ios,Duo,Platinum,Premium,June 2019,NULL,1180,41.4,3312.0,2643,2519,124,95.3,6.5,1865.7,207,-3,,10243.31,28,Subscription,Gift Card,2.8,27,No,false,High
PLR0001261,Pooja Tanaka,pooja_tanaka_pro,16,Pune,,pooja.tanaka@gmail.com,9327676181,Dota 2,none,PlayStation,Windows,Team,Master,Pro,11 January 2014,January 2019,1827,18.4,1674.4,798,33,765,4.1,1.0,2955.7,156,56,208,12395.34,23,In-App Purchase,Credit Card,2.4,5,True,NO,medium
PLR0023214,yash iyer,yash_iyer_noob,33,HAMBURG,Germany,yash.iyeroutlook.com,9631730,Free Fire,FPS,Playstation,Android,solo,SILVER,PREMIUM,NULL,07-07-2023,N/A,52.4,8226.8,137,2,135,1.5,2.3,5014.3,126,90,138,3586.14,31,In-App Purchase,Wallet,5.3,30,True,Yes,
PLR0011460,Liam Jones,LIAM_JONES123,23 yrs,Jaipur,India,liam.jonesgmail.com,9478663949,PUBG PC,Casual,Unknown,Console,solo,N/A,free,2015/08/27,2019/05/26,1368,56.1,617.1,999999,46,139,24.9,2.8,4517.2,293,52,999999,11488.82,17,DLC,Debit Card,5.0,-21,YES,true,Medium
PLR0040124,Karan Brown,,20,Birmingham,UK,karan.brown@yahoo.com,9039113182,CS:GO,Simulation,Playstation,Windows,SQUAD,Silver,Elite,,March 2021,63,14.2,681.6,231,32,199,13.9,1.6,3924.0,260,134,382,$9406.53,62,DLC,upi,5.9,9,YES,0,N/A
PLR0045891,  Tanya Santos  ,tanya_santos_pro,-31,Ahmedabad,INDIA,tanya.santos@yahoo.com,9931679758,8 Ball Pool,MOBA,PC,MacOS,unknown,platinum,N/A,August 2021,03.10.2021,,51.0,2397.0,1013,841,172,83.0,32.9,751.2,278,140,413,4371.38,50,dlc,Gift Card,4.4,19,True,True,
PLR0049778,Karan Sharma,KARAN_SHARMA_PRO,-32,Lucknow,India,karan.sharma@yahoo.com,9019787141,none,Sports,PlayStation,MacOS,Duo ,N/A,N/A,19.03.2018,2023/01/27,1775,19.6,823.2,1575,332,1243,21.1,4.4,4321.8,N/A,56,,Rs.10086.94,-36,DLC,CREDIT CARD,3.9,0,N,NO,Low
PLR0042422,yuki oliveira,yuki_oliveira_yt,25,London,UK,yuki.oliveira@yahoo.com,9657450801,Pokemon GO,-,PC,iOS,solo,n/a,premium,2018-08-05T00:00:00Z,14-08-2023,1835,50.4,N/A,954,-854,100,89.5,5.2,2476.5,297,81,46,34.28,-20,unknown,UPI,4.6,999999,yes,No,
PLR0027754,Noah Gupta,noah_guptaxX,13,london,N/A,noah.gupta@outlook.com,+91-9123705121,BGMI,Fighting,Xbox,ios,unknown,Grandmaster,Elite,27-10-2022,23 February 2023,119,58.5,5557.5,1277,48,1229,3.8,1.5,2303.9,65,64,137,865.28,63,In-App Purchase,Credit Card,3.6,25,False,no,Medium
PLR0011931,Harsh Das,HARSH_DAS_BG,15,Sydney,AUSTRALIA,harsh.das@gmail.com,95888-97866,Call of Duty Mobile,RPG,PC ,iOS,squad,Unranked,free,15 January 2021,28 April 2022,468,-58.4,1927.2,2353,N/A,460,80.5,,1260.9,118,53,426,,31,FULL GAME,Net Banking,5.1,29,N,NO,High
PLR0024560,Ishaan Chopra,ishaan_chopra,999,Brasilia,,ishaan.chopra@outlook.com,9022826698,CS:GO,Strategy,MOBILE,Console,SQUAD,platinum,PREMIUM,March 2022,07/18/22,,2.0,82.0,2968,419,2549,14.1,4.9,2115.5,258,NULL,336,Rs.1167.38,72,Subscription,wallet,4.2,NULL,true,1,Medium
PLR0037598,MARIE SMITH,marie_smith_gamer,34,lyon,N/A,marie.smith@outlook,9622812921,Dota 2,Casual,mobile ,iOS,Squad,Gold ,Free ,10 February 2018,N/A,956,27.4,5178.6,3194,2214,980,69.3,3.5,2813.5,267,-128,451,6531.5,51,Subscription,Gift Card,4.6,20,no,yes,medium
PLR0013316,Anna Patel,anna_patel_bg,26,Brasilia,Brazil,anna.patel@gmail.com,9487978991,League of Legends,MOBA,MOBILE,MacOS,Solo,bronze,Elite,14.04.2019,June 2019,51,13.7,1424.8,1868,1760,108,94.2,4.4,5020.5,139,17,275,2353.76,5,in-app purchase,upi,2.9,29,True,no,Low
PLR0049201,Dev Müller,dev_müller,18,Hyderabad,India,dev.müller@yahoo.com,+91-9709322474,8 Ball Pool,Sports,pc,Windows,squad,SILVER,Elite,20 May 2021,NULL,406,58.7,1995.8,5000,3642,1358,72.8,0.9,3649.0,-144,143,218,13962.52,NULL,Full Game,Wallet,1.9,16,false,NO,
PLR0026038,KAVYA SILVA,kavya_silva_gamer,unknown,bangalore,India,kavya.silva@yahoo.com,9095379105,Apex Legends,Battle Royale,mobile,ios,N/A,SILVER,N/A,2016-11-23T00:00:00Z,,1779,99999,2379.7,NULL,431,152,73.9,1.2,406.9,59,35,69,10438.9,58,Season Pass,CREDIT CARD,2.2,N/A,yes,true,
PLR0037127,Lauren Dubois,lauren_dubois_pro,34,Hyderabad,India,lauren.dubois@@gmail.com,9524953520,Genshin Impact,MOBA,PC,Android,SQUAD,Gold,NA,2020/02/08,March 2021,N/A,15.6,717.6,573,400,999999,69.8,0.6,3022.0,18,25,98,8662.06,71,Full Game,,3.3,13,1,N,
PLR0035024,Aarav Williams,N/A,33,Kolkata,India,aarav.williams@yahoo.com,9865098455,League of Legends,Sports,Xbox,android,Solo,Diamond,Unknown,2016-10-14T00:00:00Z,12 March 2020,1245,53.0,636.0,3832,1962,999999,129.0,1.5,1577.6,137,23,390,3960.64,62,dlc,Debit Card,N/A,25,true,Yes,NULL
PLR0032988,Marie Martin,marie_martin_yt,29 yrs,Ahmedabad,India,marie.martin@gmail.com,94072-77080,Unknown,Horror,mobile ,na,solo,Gold ,Premium,2019/08/07,17 August 2022,1106,2.9,-324.8,42,2,40,4.8,6.6,2224.1,247,43,999999,6088.44,N/A,Full Game,Gift Card,4.3,28,YES,YES,low
PLR0039101,HIROSHI IYER,hiroshi_iyer,18,New York,USA,hiroshi.iyer@gmail.com,9727418801,Among Us,FPS,MOBILE,android,,bronze,Pro,16 September 2018,12/22/21,N/A,44.4,7414.8,4493,3043,1450,67.7,0.2,,183,132,109,6449.9.00,15,FULL GAME,none,2.8,2,Yes,NO,HIGH
PLR0001673,Ishaan Das,ishaan_dasxX,21,Sao Paulo,Brazil,ishaan.das@hotmail.com,98254-69313,BGMI,Fighting,MOBILE,Mac,squad,Silver,Pro,11.02.2016,28-05-2021,1933,5.4,804.6,1230,719,511,58.5,NULL,3155.7,229,61,322,4612.26,61,DLC,N/A,3.0,15,1,1,N/A
PLR0014146,Pooja Nair,pooja_nair123,27,Montreal,Canada,pooja.nair@outlook.com,,Fortnite,Horror,MOBILE,ios,Team,N/A,,July 2022,2023/05/26,317,13.1,903.9,3385,401,2984,11.8,37.3,3471.3,182,76,483,10926.5,45,,UPI,2.9,5,N,Y,
PLR0045220,liam santos,liam_santos_yt,33,Brasilia,Brazil,liam.santos@outlook.com,9496359298,GTA V,Casual,na,Android,N/A,NA,Elite,2020/12/18,26-07-2023,950,31.0,930.0,2549,858,1691,33.7,7.2,2552.7,37,32,18,14583.72,37,Subscription,Credit Card,2.5,21,No,no,Low
PLR0038143,ANANYA NAIR,ananya_nair_yt,33,Dubai,UAE,ananya.nair@gmail.com,9566925712,Free Fire,Casual,PC ,Mac,SQUAD,Gold,Free ,09/27/16,14-10-2019,1112,99999,408.0,2223,1145,1078,51.5,5.3,1124.8,16,N/A,305,8108.11,10,dlc,unknown,4.6,4,No,1,NA
PLR0020435,  Ava Santos  ,NULL,23 yrs,Chicago,USA,ava.santos@hotmail.com,N/A,Candy Crush,none,PC,WINDOWS,SQUAD,Master,Elite,04-11-2015,2021-03-21T00:00:00Z,1964,25.5,1836.0,2414,2221,193,92.0,3.1,2625.7,133,83,269,1320.82,-29,Season Pass,Net Banking,1.6,17,no,1,Medium
PLR0014931,Aditya Smith,aditya_smith999,19,Toronto,Canada,aditya.smith@hotmail.com,9423907682,Call of Duty Mobile,FPS,Xbox,Windows,solo,Diamond,pro,17.08.2020,08-04-2021,234,19.0,760.0,N/A,-22,116,15.9,5.4,268.3,150,21,431,6529.08,6,Full Game,wallet,3.5,28,YES,true,High
PLR0001069,Pooja Brown,pooja_brown_pro,32,Mumbai,N/A,pooja.brown@gmail.com,9261162557,PUBG PC,RPG,Nintendo Switch,ios,squad,Gold ,PREMIUM,2017/05/25,23 June 2019,759,35.8,2183.8,1192,755,999999,63.3,5.7,3420.1,N/A,138,490,11196.97,59,DLC,Gift Card,2.4,8,YES,1,N/A
PLR0038124,James Mehta,james_mehtaxX,15,Abu Dhabi,UAE,james.mehta@gmail,9258336865,Pokemon GO,Fighting,mobile ,IOS,Team,Platinum,N/A,13.04.2022,01-07-2022,79,17.1,3283.2,99,60,39,60.6,4.4,1039.6,52,142,999999,$13568.64,16,in-app purchase,Wallet,2.6,30,N,No,Unknown
PLR0046693,Chloe M@rtin,,19,Bangalore,India,chloe.martinoutlook.com,9146337282,Ludo King,Fighting,Nintendo Switch,Android,N/A,SILVER,Free ,21 March 2020,26.09.2023,1284,33.5 hrs,NULL,60,-60,0,100.0,1.3,949.1,28,999999,76,₹13712.45,79,Season Pass,Net Banking,3.9,14,yes,YES,Medium
PLR0014127,Nisha Shah,nisha_shah_noob,25,Kolkata,India,NULL,9225053161,Pokemon GO,Fighting,PlayStation,IOS,N/A,bronze,Premium,2020-12-27T00:00:00Z,11-10-2023,1018,8.3,730.4,880,761,119,86.5,1.0,4176.8,154,30,-111,9853.77,NULL,Season Pass,UPI,3.6,19,1,N,N/A
PLR0037755,Liam Das,liam_das_pro,999,Tokyo,Japan,liam.dasyahoo.com,9142036190,Free Fire,FPS,PlayStation,n/a,squad,N/A,Free ,29 August 2019,10/11/23,1504,99999,3702.2,4955,4320,635,87.2,0.9,2437.5,27,NULL,309,9999999,-11,DLC,Credit Card,3.9,25,yes,No,High
PLR0007341,Yash Schmidt,yash_schmidt_ff,28,Kolkata,India,yash.schmidt@hotmail.com,9994781289,Valorant,RPG,pc,Console,Team,Diamond,Premium,30-05-2020,2022/05/03,703,24.8,-744.0,104,98,6,94.2,7.8,2200.3,159,121,432,646.39,63,In-App Purchase,upi,2.5,17,False,false,Low
PLR0043699,Nisha Kumar,NULL,14,Rio de Janeiro,N/A,nisha.kumar@yahoo.com,9380993389,Candy Crush,Simulation,PC ,Android,Solo,Gold,Pro,2020-09-18T00:00:00Z,2023-04-08T00:00:00Z,932,38.0,6954.0,3319,331,2988,10.0,NULL,458.7,167,74,126,14363.78,64,n/a,,2.5,26,No,YES,low
